id,flightId,duration,endPrice,departure,arrival,departureRounded,daynight,flightIdUnique,company,departureMonth,departureDay,departureHour,departureWeekday,cluster,medianPrice,meanPrice,sumPrice,sdPrice
317693,LH807,2 h 5 m,1798,2019-05-20T14:25:00Z,2019-05-20T16:30:00Z,2019-05-21T12:00:00Z,day,LH807_2019_5_20_14_25,LH,5,20,14,Monday,1,1465,1517.1379310344828,87994,195.162410843304
317695,SK673,2 h 10 m,2949,2019-05-20T15:00:00Z,2019-05-20T17:10:00Z,2019-05-21T12:00:00Z,day,SK673_2019_5_20_15_0,SK,5,20,15,Monday,1,1624.5,1669.1896551724137,96813,422.3816955470635
317694,LH805,2 h 5 m,1798,2019-05-20T16:50:00Z,2019-05-20T18:55:00Z,2019-05-21T12:00:00Z,day,LH805_2019_5_20_16_50,LH,5,20,16,Monday,1,1465,1519.9827586206898,88159,193.11877005263491
317704,LH809,2 h 10 m,5271,2019-05-21T04:05:00Z,2019-05-21T06:15:00Z,2019-05-21T12:00:00Z,day,LH809_2019_5_21_4_5,LH,5,21,4,Tuesday,1,2032,2538.9827586206898,147261,1016.2643234592643
317703,SK635,2 h 15 m,2949,2019-05-21T07:00:00Z,2019-05-21T09:15:00Z,2019-05-21T12:00:00Z,day,SK635_2019_5_21_7_0,SK,5,21,7,Tuesday,1,1749,1769.3559322033898,104392,701.7386477519142
317697,LH801,2 h 10 m,1798,2019-05-21T08:00:00Z,2019-05-21T10:10:00Z,2019-05-21T12:00:00Z,day,LH801_2019_5_21_8_0,LH,5,21,8,Tuesday,1,1465,1581.4237288135594,93304,426.0346919413727
317698,LH803,2 h 5 m,1798,2019-05-21T11:10:00Z,2019-05-21T13:15:00Z,2019-05-21T12:00:00Z,day,LH803_2019_5_21_11_10,LH,5,21,11,Tuesday,3,1797,1761.05,105663,435.48198215271896
321477,SK637,2 h 15 m,2949,2019-05-21T12:35:00Z,2019-05-21T14:50:00Z,2019-05-22T12:00:00Z,day,SK637_2019_5_21_12_35,SK,5,21,12,Tuesday,1,1749,1494.5344827586207,86683,691.2549537404999
321474,LH807,2 h 5 m,1798,2019-05-21T14:25:00Z,2019-05-21T16:30:00Z,2019-05-22T12:00:00Z,day,LH807_2019_5_21_14_25,LH,5,21,14,Tuesday,1,1465,1514.2931034482758,87829,197.08382833251352
321476,SK673,2 h 10 m,2949,2019-05-21T15:00:00Z,2019-05-21T17:10:00Z,2019-05-22T12:00:00Z,day,SK673_2019_5_21_15_0,SK,5,21,15,Tuesday,1,1749,1425.5689655172414,82683,634.185736036292
321475,LH805,2 h 5 m,1798,2019-05-21T16:50:00Z,2019-05-21T18:55:00Z,2019-05-22T12:00:00Z,day,LH805_2019_5_21_16_50,LH,5,21,16,Tuesday,1,1465,1514.2931034482758,87829,197.08382833251352
321486,LH809,2 h 10 m,5272,2019-05-22T04:05:00Z,2019-05-22T06:15:00Z,2019-05-22T12:00:00Z,day,LH809_2019_5_22_4_5,LH,5,22,4,Wednesday,1,2267,2620.1186440677966,154587,1067.3263096158219
321483,SK635,2 h 15 m,4419,2019-05-22T07:00:00Z,2019-05-22T09:15:00Z,2019-05-22T12:00:00Z,day,SK635_2019_5_22_7_0,SK,5,22,7,Wednesday,1,2949,2268.1186440677966,133819,1380.4051389899464
321479,LH801,2 h 10 m,1798,2019-05-22T08:00:00Z,2019-05-22T10:10:00Z,2019-05-22T12:00:00Z,day,LH801_2019_5_22_8_0,LH,5,22,8,Wednesday,1,1465,1547.3050847457628,91291,219.19085167145593
321480,LH803,2 h 5 m,1798,2019-05-22T11:15:00Z,2019-05-22T13:20:00Z,2019-05-22T12:00:00Z,day,LH803_2019_5_22_11_15,LH,5,22,11,Wednesday,5,2651,2684.9166666666665,161095,791.4030298461826
325107,SK637,2 h 15 m,4419,2019-05-22T12:35:00Z,2019-05-22T14:50:00Z,2019-05-23T12:00:00Z,day,SK637_2019_5_22_12_35,SK,5,22,12,Wednesday,1,2724,2335.7758620689656,135475,1298.5922343007005
325105,LH807,2 h 5 m,1466,2019-05-22T14:25:00Z,2019-05-22T16:30:00Z,2019-05-23T12:00:00Z,day,LH807_2019_5_22_14_25,LH,5,22,14,Wednesday,1,1465,1499.9310344827586,86996,193.16304013085752
325108,SK673,2 h 10 m,4419,2019-05-22T15:00:00Z,2019-05-22T17:10:00Z,2019-05-23T12:00:00Z,day,SK673_2019_5_22_15_0,SK,5,22,15,Wednesday,1,2724.5,2386.2586206896553,138403,1256.2697855346144
325106,LH805,2 h 5 m,1466,2019-05-22T16:50:00Z,2019-05-22T18:55:00Z,2019-05-23T12:00:00Z,day,LH805_2019_5_22_16_50,LH,5,22,16,Wednesday,7,1797,1758.1724137931035,101974,226.411218642992
325115,LH809,2 h 10 m,5272,2019-05-23T04:05:00Z,2019-05-23T06:15:00Z,2019-05-23T12:00:00Z,day,LH809_2019_5_23_4_5,LH,5,23,4,Thursday,1,2268,2610.491525423729,154019,1048.2141689046475
325113,SK635,2 h 15 m,2949,2019-05-23T07:00:00Z,2019-05-23T09:15:00Z,2019-05-23T12:00:00Z,day,SK635_2019_5_23_7_0,SK,5,23,7,Thursday,1,1749,1813.084745762712,106972,500.0878642845433
325110,LH801,2 h 10 m,1466,2019-05-23T08:10:00Z,2019-05-23T10:20:00Z,2019-05-23T12:00:00Z,day,LH801_2019_5_23_8_10,LH,5,23,8,Thursday,1,1465,1529,90211,183.65099960297633
325111,LH803,2 h 5 m,1466,2019-05-23T11:10:00Z,2019-05-23T13:15:00Z,2019-05-23T12:00:00Z,day,LH803_2019_5_23_11_10,LH,5,23,11,Thursday,4,1796.5,1747.3166666666666,104839,92.94530771366942
328793,SK637,2 h 15 m,2499,2019-05-23T12:35:00Z,2019-05-23T14:50:00Z,2019-05-24T12:00:00Z,day,SK637_2019_5_23_12_35,SK,5,23,12,Thursday,1,1499,1372.7241379310344,79618,480.5254723556046
328795,LH807,2 h 5 m,6482,2019-05-23T14:25:00Z,2019-05-23T16:30:00Z,2019-05-24T12:00:00Z,day,LH807_2019_5_23_14_25,LH,5,23,14,Thursday,1,2655,3049.4137931034484,176866,1118.5675368717148
328794,SK673,2 h 10 m,4419,2019-05-23T15:00:00Z,2019-05-23T17:10:00Z,2019-05-24T12:00:00Z,day,SK673_2019_5_23_15_0,SK,5,23,15,Thursday,1,1499,2304.5344827586205,133663,1316.4747212812458
328796,LH805,2 h 5 m,6482,2019-05-23T16:50:00Z,2019-05-23T18:55:00Z,2019-05-24T12:00:00Z,day,LH805_2019_5_23_16_50,LH,5,23,16,Thursday,1,2655,3144.2586206896553,182367,1015.2352170689369
328799,LH809,2 h 10 m,1993,2019-05-24T04:20:00Z,2019-05-24T06:30:00Z,2019-05-24T12:00:00Z,day,LH809_2019_5_24_4_20,LH,5,24,4,Friday,8,1798,1885.0350877192982,107447,173.75649678627434
328800,SK635,2 h 15 m,2499,2019-05-24T07:00:00Z,2019-05-24T09:15:00Z,2019-05-24T12:00:00Z,day,SK635_2019_5_24_7_0,SK,5,24,7,Friday,1,1749,1959.5438596491229,111694,339.99118004187346
328798,LH801,2 h 10 m,1466,2019-05-24T08:00:00Z,2019-05-24T10:10:00Z,2019-05-24T12:00:00Z,day,LH801_2019_5_24_8_0,LH,5,24,8,Friday,4,2266,2221.9473684210525,126651,488.16699503099744
328797,LH803,2 h 5 m,1300,2019-05-24T11:10:00Z,2019-05-24T13:15:00Z,2019-05-24T12:00:00Z,day,LH803_2019_5_24_11_10,LH,5,24,11,Friday,2,2265,2031.051724137931,117801,517.6490520973896
332326,SK637,2 h 15 m,2499,2019-05-24T12:35:00Z,2019-05-24T14:50:00Z,2019-05-25T12:00:00Z,day,SK637_2019_5_24_12_35,SK,5,24,12,Friday,1,1749,1699.9107142857142,95195,225.7131950696978
332327,SK673,2 h 10 m,2499,2019-05-24T15:00:00Z,2019-05-24T17:10:00Z,2019-05-25T12:00:00Z,day,SK673_2019_5_24_15_0,SK,5,24,15,Friday,8,1749,1972.607142857143,110466,371.1229484377688
332328,LH805,2 h 5 m,6481,2019-05-24T16:50:00Z,2019-05-24T18:55:00Z,2019-05-25T12:00:00Z,day,LH805_2019_5_24_16_50,LH,5,24,16,Friday,1,2655.5,3089.9285714285716,173036,979.2891087118036
332332,LH809,2 h 10 m,1993,2019-05-25T04:20:00Z,2019-05-25T06:30:00Z,2019-05-25T12:00:00Z,day,LH809_2019_5_25_4_20,LH,5,25,4,Saturday,1,1798,1769.5084745762713,104401,118.95802981714932
332334,SK635,2 h 15 m,2499,2019-05-25T07:00:00Z,2019-05-25T09:15:00Z,2019-05-25T12:00:00Z,day,SK635_2019_5_25_7_0,SK,5,25,7,Saturday,1,1499,1575.2881355932204,92942,198.3391427491408
332333,LH801,2 h 10 m,1993,2019-05-25T08:00:00Z,2019-05-25T10:10:00Z,2019-05-25T12:00:00Z,day,LH801_2019_5_25_8_0,LH,5,25,8,Saturday,4,2267,2503.423728813559,147702,616.4217153470289
332330,LH803,2 h 5 m,1466,2019-05-25T11:10:00Z,2019-05-25T13:15:00Z,2019-05-25T12:00:00Z,day,LH803_2019_5_25_11_10,LH,5,25,11,Saturday,5,1989.5,2002.8333333333333,120170,254.43897517950248
335958,LH807,2 h 5 m,1466,2019-05-25T14:25:00Z,2019-05-25T16:30:00Z,2019-05-26T12:00:00Z,day,LH807_2019_5_25_14_25,LH,5,25,14,Saturday,7,1799,2372,139948,908.4276867582612
335960,SK673,2 h 10 m,4419,2019-05-25T15:00:00Z,2019-05-25T17:10:00Z,2019-05-26T12:00:00Z,day,SK673_2019_5_25_15_0,SK,5,25,15,Saturday,1,1499,1982.2372881355932,116952,1112.7298110407241
335959,LH805,2 h 5 m,1466,2019-05-25T16:50:00Z,2019-05-25T18:55:00Z,2019-05-26T12:00:00Z,day,LH805_2019_5_25_16_50,LH,5,25,16,Saturday,7,1466,1445.9322033898304,85310,76.12939629042198
335964,LH809,2 h 10 m,1466,2019-05-26T04:20:00Z,2019-05-26T06:30:00Z,2019-05-26T12:00:00Z,day,LH809_2019_5_26_4_20,LH,5,26,4,Sunday,10,1465,1433.3333333333333,86000,129.37040065243576
335968,SK635,2 h 15 m,2949,2019-05-26T07:00:00Z,2019-05-26T09:15:00Z,2019-05-26T12:00:00Z,day,SK635_2019_5_26_7_0,SK,5,26,7,Sunday,1,1749,1802.6833333333334,108161,431.4439096512328
335965,LH801,2 h 10 m,1466,2019-05-26T08:00:00Z,2019-05-26T10:10:00Z,2019-05-26T12:00:00Z,day,LH801_2019_5_26_8_0,LH,5,26,8,Sunday,2,2265,2105.133333333333,126308,452.18983064400396
335961,LH803,2 h 5 m,1466,2019-05-26T11:10:00Z,2019-05-26T13:15:00Z,2019-05-26T12:00:00Z,day,LH803_2019_5_26_11_10,LH,5,26,11,Sunday,4,1797,1851.8032786885246,112960,249.5292113609234
338256,SK637,2 h 15 m,2499,2019-05-26T12:35:00Z,2019-05-26T14:50:00Z,2019-05-27T12:00:00Z,day,SK637_2019_5_26_12_35,SK,5,26,12,Sunday,1,1499,1483.2542372881355,87512,210.64241584359377
338254,LH807,2 h 5 m,1466,2019-05-26T14:25:00Z,2019-05-26T16:30:00Z,2019-05-27T12:00:00Z,day,LH807_2019_5_26_14_25,LH,5,26,14,Sunday,5,1466,1562.2881355932204,92175,131.164289038129
338257,SK673,2 h 10 m,2499,2019-05-26T15:00:00Z,2019-05-26T17:10:00Z,2019-05-27T12:00:00Z,day,SK673_2019_5_26_15_0,SK,5,26,15,Sunday,1,1499,1520.8813559322034,89732,184.39613324782715
338255,LH805,2 h 5 m,1466,2019-05-26T16:50:00Z,2019-05-26T18:55:00Z,2019-05-27T12:00:00Z,day,LH805_2019_5_26_16_50,LH,5,26,16,Sunday,5,1466,1538.864406779661,90793,139.00477015222563
338264,LH809,2 h 10 m,5271,2019-05-27T04:05:00Z,2019-05-27T06:15:00Z,2019-05-27T12:00:00Z,day,LH809_2019_5_27_4_5,LH,5,27,4,Monday,1,2658,2909.2833333333333,174557,1103.1857426419008
338263,SK635,2 h 15 m,2949,2019-05-27T07:00:00Z,2019-05-27T09:15:00Z,2019-05-27T12:00:00Z,day,SK635_2019_5_27_7_0,SK,5,27,7,Monday,1,2278.5,2174.1666666666665,130450,439.39442790827036
338265,LH801,2 h 10 m,5271,2019-05-27T08:10:00Z,2019-05-27T10:20:00Z,2019-05-27T12:00:00Z,day,LH801_2019_5_27_8_10,LH,5,27,8,Monday,1,2658,2837.5833333333335,170255,905.1847885445433
338258,LH803,2 h 5 m,1466,2019-05-27T11:10:00Z,2019-05-27T13:15:00Z,2019-05-27T12:00:00Z,day,LH803_2019_5_27_11_10,LH,5,27,11,Monday,2,1630,1554.15,93249,88.75176293307545
340875,SK637,2 h 15 m,2949,2019-05-27T12:35:00Z,2019-05-27T14:50:00Z,2019-05-28T12:00:00Z,day,SK637_2019_5_27_12_35,SK,5,27,12,Monday,1,969,1321.2203389830509,77952,676.2476354167751
340874,LH807,2 h 5 m,1466,2019-05-27T14:25:00Z,2019-05-27T16:30:00Z,2019-05-28T12:00:00Z,day,LH807_2019_5_27_14_25,LH,5,27,14,Monday,3,1466,1403.8813559322034,82829,81.00363651814787
340876,SK673,2 h 10 m,2949,2019-05-27T15:00:00Z,2019-05-27T17:10:00Z,2019-05-28T12:00:00Z,day,SK673_2019_5_27_15_0,SK,5,27,15,Monday,1,1499,1607.4915254237287,94842,457.5713011286859
340877,LH805,2 h 5 m,3043,2019-05-27T16:50:00Z,2019-05-27T18:55:00Z,2019-05-28T12:00:00Z,day,LH805_2019_5_27_16_50,LH,5,27,16,Monday,5,2268,2499.084745762712,147446,520.4256311154525
340885,LH809,2 h 10 m,5271,2019-05-28T04:05:00Z,2019-05-28T06:15:00Z,2019-05-28T12:00:00Z,day,LH809_2019_5_28_4_5,LH,5,28,4,Tuesday,1,2270,2619.983333333333,157199,1037.7350906476963
340884,SK635,2 h 15 m,2949,2019-05-28T07:00:00Z,2019-05-28T09:15:00Z,2019-05-28T12:00:00Z,day,SK635_2019_5_28_7_0,SK,5,28,7,Tuesday,1,729,1385.0166666666667,83101,859.1119674401413
340878,LH801,2 h 10 m,1466,2019-05-28T08:00:00Z,2019-05-28T10:10:00Z,2019-05-28T12:00:00Z,day,LH801_2019_5_28_8_0,LH,5,28,8,Tuesday,4,1631,1585.5166666666667,95131,136.3665911253238
340879,LH803,2 h 5 m,1466,2019-05-28T11:10:00Z,2019-05-28T13:15:00Z,2019-05-28T12:00:00Z,day,LH803_2019_5_28_11_10,LH,5,28,11,Tuesday,10,1300,1373.2295081967213,83767,82.99184567225524
344529,SK637,2 h 15 m,2949,2019-05-28T12:35:00Z,2019-05-28T14:50:00Z,2019-05-29T12:00:00Z,day,SK637_2019_5_28_12_35,SK,5,28,12,Tuesday,1,969,1345.2881355932204,79372,706.2839628903655
344527,LH807,2 h 5 m,1465,2019-05-28T14:25:00Z,2019-05-28T16:30:00Z,2019-05-29T12:00:00Z,day,LH807_2019_5_28_14_25,LH,5,28,14,Tuesday,1,1300,1347.593220338983,79508,75.94147443558502
344530,SK673,2 h 10 m,2949,2019-05-28T15:00:00Z,2019-05-28T17:10:00Z,2019-05-29T12:00:00Z,day,SK673_2019_5_28_15_0,SK,5,28,15,Tuesday,1,1499,1984.4406779661017,117082,945.2357354428328
344528,LH805,2 h 5 m,1465,2019-05-28T16:50:00Z,2019-05-28T18:55:00Z,2019-05-29T12:00:00Z,day,LH805_2019_5_28_16_50,LH,5,28,16,Tuesday,1,1300,1364.4406779661017,80502,81.76970840919967
344538,LH809,2 h 10 m,5269,2019-05-29T04:05:00Z,2019-05-29T06:15:00Z,2019-05-29T12:00:00Z,day,LH809_2019_5_29_4_5,LH,5,29,4,Wednesday,1,2270,2771.1666666666665,166270,957.4029165574798
344535,SK635,2 h 15 m,4419,2019-05-29T07:00:00Z,2019-05-29T09:15:00Z,2019-05-29T12:00:00Z,day,SK635_2019_5_29_7_0,SK,5,29,7,Wednesday,1,2499,2972.1833333333334,178331,669.4970662754338
344531,LH801,2 h 10 m,1465,2019-05-29T08:00:00Z,2019-05-29T10:10:00Z,2019-05-29T12:00:00Z,day,LH801_2019_5_29_8_0,LH,5,29,8,Wednesday,2,1797,1732.35,103941,173.91677583043634
344532,LH803,2 h 5 m,1465,2019-05-29T11:15:00Z,2019-05-29T13:20:00Z,2019-05-29T12:00:00Z,day,LH803_2019_5_29_11_15,LH,5,29,11,Wednesday,5,3511,3468.032786885246,211550,865.1129977679815
348046,SK637,2 h 15 m,4419,2019-05-29T12:35:00Z,2019-05-29T14:50:00Z,2019-05-30T12:00:00Z,day,SK637_2019_5_29_12_35,SK,5,29,12,Wednesday,1,2499,2775.0169491525426,163726,872.3985266854511
348044,LH807,2 h 5 m,2267,2019-05-29T14:25:00Z,2019-05-29T16:30:00Z,2019-05-30T12:00:00Z,day,LH807_2019_5_29_14_25,LH,5,29,14,Wednesday,3,2270,2936.322033898305,173243,898.2981887354817
348047,SK673,2 h 10 m,4419,2019-05-29T15:00:00Z,2019-05-29T17:10:00Z,2019-05-30T12:00:00Z,day,SK673_2019_5_29_15_0,SK,5,29,15,Wednesday,1,2499,3068.508474576271,181042,757.1082319767387
348043,LH805,2 h 5 m,1465,2019-05-29T16:50:00Z,2019-05-29T18:55:00Z,2019-05-30T12:00:00Z,day,LH805_2019_5_29_16_50,LH,5,29,16,Wednesday,7,4283,4657.186440677966,274774,1277.1095661496338
348052,LH809,2 h 10 m,5269,2019-05-30T04:05:00Z,2019-05-30T06:15:00Z,2019-05-30T12:00:00Z,day,LH809_2019_5_30_4_5,LH,5,30,4,Thursday,1,2658,3117.8333333333335,187070,1078.56445972659
348050,SK635,2 h 15 m,2949,2019-05-30T07:00:00Z,2019-05-30T09:15:00Z,2019-05-30T12:00:00Z,day,SK635_2019_5_30_7_0,SK,5,30,7,Thursday,9,2949,2649.8333333333335,158990,973.5652140399745
348048,LH801,2 h 10 m,1465,2019-05-30T08:10:00Z,2019-05-30T10:20:00Z,2019-05-30T12:00:00Z,day,LH801_2019_5_30_8_10,LH,5,30,8,Thursday,7,2268.5,2307.016666666667,138421,450.7030474776599
348049,LH803,2 h 5 m,1465,2019-05-30T11:10:00Z,2019-05-30T13:15:00Z,2019-05-30T12:00:00Z,day,LH803_2019_5_30_11_10,LH,5,30,11,Thursday,4,2268,2178.1311475409834,132866,239.30158624699476
351486,SK637,2 h 15 m,4419,2019-05-30T12:35:00Z,2019-05-30T14:50:00Z,2019-05-31T12:00:00Z,day,SK637_2019_5_30_12_35,SK,5,30,12,Thursday,1,1749,2162.898305084746,127611,858.4870752931308
351487,LH807,2 h 5 m,6479,2019-05-30T14:25:00Z,2019-05-30T16:30:00Z,2019-05-31T12:00:00Z,day,LH807_2019_5_30_14_25,LH,5,30,14,Thursday,1,2658,3016.5423728813557,177976,1038.16229084816
351490,LH809,2 h 10 m,1991,2019-05-31T04:20:00Z,2019-05-31T06:30:00Z,2019-05-31T12:00:00Z,day,LH809_2019_5_31_4_20,LH,5,31,4,Friday,8,1799,1934.4,116064,173.30732964440526
351489,LH801,2 h 10 m,1465,2019-05-31T08:00:00Z,2019-05-31T10:10:00Z,2019-05-31T12:00:00Z,day,LH801_2019_5_31_8_0,LH,5,31,8,Friday,2,2265,1949.45,116967,350.9755134150374
351488,LH803,2 h 5 m,1300,2019-05-31T11:10:00Z,2019-05-31T13:15:00Z,2019-05-31T12:00:00Z,day,LH803_2019_5_31_11_10,LH,5,31,11,Friday,2,1796,1650.9344262295083,100707,232.325193701448
354936,SK637,2 h 15 m,4419,2019-05-31T12:35:00Z,2019-05-31T14:50:00Z,2019-06-01T12:00:00Z,day,SK637_2019_5_31_12_35,SK,5,31,12,Friday,1,1499,1917.4745762711864,113131,837.9424997952899
354937,LH807,2 h 5 m,6478,2019-05-31T14:25:00Z,2019-05-31T16:30:00Z,2019-06-01T12:00:00Z,day,LH807_2019_5_31_14_25,LH,5,31,14,Friday,1,2657,2862.6101694915255,168894,1041.597265095017
354938,LH805,2 h 5 m,6478,2019-05-31T16:50:00Z,2019-05-31T18:55:00Z,2019-06-01T12:00:00Z,day,LH805_2019_5_31_16_50,LH,5,31,16,Friday,1,2269,2676.576271186441,157918,1166.4007001113891
354943,SK635,2 h 15 m,1749,2019-06-01T07:00:00Z,2019-06-01T09:15:00Z,2019-06-01T12:00:00Z,day,SK635_2019_6_1_7_0,SK,6,1,7,Saturday,8,1749,1793.5,107610,344.6955178124601
354940,LH801,2 h 10 m,1465,2019-06-01T08:00:00Z,2019-06-01T10:10:00Z,2019-06-01T12:00:00Z,day,LH801_2019_6_1_8_0,LH,6,1,8,Saturday,2,1798.5,1886.8,113208,360.70386933873084
354941,LH803,2 h 5 m,1465,2019-06-01T11:10:00Z,2019-06-01T13:15:00Z,2019-06-01T12:00:00Z,day,LH803_2019_6_1_11_10,LH,6,1,11,Saturday,2,1797,1747.0655737704917,106571,177.79181353973706
358529,LH807,2 h 5 m,1465,2019-06-01T14:25:00Z,2019-06-01T16:30:00Z,2019-06-02T12:00:00Z,day,LH807_2019_6_1_14_25,LH,6,1,14,Saturday,2,1798,1878.3050847457628,110820,301.64904557753454
358531,SK673,2 h 10 m,4419,2019-06-01T15:00:00Z,2019-06-01T17:10:00Z,2019-06-02T12:00:00Z,day,SK673_2019_6_1_15_0,SK,6,1,15,Saturday,3,4419,3243.915254237288,191391,1432.2184057118698
358530,LH805,2 h 5 m,1465,2019-06-01T16:50:00Z,2019-06-01T18:55:00Z,2019-06-02T12:00:00Z,day,LH805_2019_6_1_16_50,LH,6,1,16,Saturday,2,1993,1954.7966101694915,115333,307.16258637905355
358532,LH809,2 h 10 m,1630,2019-06-02T04:20:00Z,2019-06-02T06:30:00Z,2019-06-02T12:00:00Z,day,LH809_2019_6_2_4_20,LH,6,2,4,Sunday,7,1992,2032.35,121941,396.08250403167256
358536,SK635,2 h 15 m,4419,2019-06-02T07:00:00Z,2019-06-02T09:15:00Z,2019-06-02T12:00:00Z,day,SK635_2019_6_2_7_0,SK,6,2,7,Sunday,3,4419,3651,219060,948.5417889706963
358535,LH801,2 h 10 m,4275,2019-06-02T08:00:00Z,2019-06-02T10:10:00Z,2019-06-02T12:00:00Z,day,LH801_2019_6_2_8_0,LH,6,2,8,Sunday,3,4281,4002.9166666666665,240175,882.0199331247444
358534,LH803,2 h 5 m,3505,2019-06-02T11:10:00Z,2019-06-02T13:15:00Z,2019-06-02T12:00:00Z,day,LH803_2019_6_2_11_10,LH,6,2,11,Sunday,3,4281.5,4538.45,272307,1164.1474573877542
361988,SK637,2 h 15 m,4419,2019-06-02T12:35:00Z,2019-06-02T14:50:00Z,2019-06-03T12:00:00Z,day,SK637_2019_6_2_12_35,SK,6,2,12,Sunday,3,4419,3670.5254237288136,216561,944.444397076967
361986,LH807,2 h 5 m,1465,2019-06-02T14:25:00Z,2019-06-02T16:30:00Z,2019-06-03T12:00:00Z,day,LH807_2019_6_2_14_25,LH,6,2,14,Sunday,5,3513,4163.888888888889,187375,1362.7454278074467
361987,LH805,2 h 5 m,1465,2019-06-02T16:50:00Z,2019-06-02T18:55:00Z,2019-06-03T12:00:00Z,day,LH805_2019_6_2_16_50,LH,6,2,16,Sunday,5,3511,3557.406779661017,209887,869.8143900032306
361995,LH809,2 h 10 m,5265,2019-06-03T04:05:00Z,2019-06-03T06:15:00Z,2019-06-03T12:00:00Z,day,LH809_2019_6_3_4_5,LH,6,3,4,Monday,1,2657,3232.8,193968,1124.6934015355594
361992,SK635,2 h 15 m,4419,2019-06-03T07:00:00Z,2019-06-03T09:15:00Z,2019-06-03T12:00:00Z,day,SK635_2019_6_3_7_0,SK,6,3,7,Monday,1,2499,2600,156000,1062.106477473669
361996,LH801,2 h 10 m,5265,2019-06-03T08:10:00Z,2019-06-03T10:20:00Z,2019-06-03T12:00:00Z,day,LH801_2019_6_3_8_10,LH,6,3,8,Monday,1,2657,2792.2166666666667,167533,966.6445035935826
361991,LH803,2 h 5 m,1630,2019-06-03T11:10:00Z,2019-06-03T13:15:00Z,2019-06-03T12:00:00Z,day,LH803_2019_6_3_11_10,LH,6,3,11,Monday,8,1798,1807.8360655737704,110278,154.97571641259037
365554,SK637,2 h 15 m,4419,2019-06-03T12:35:00Z,2019-06-03T14:50:00Z,2019-06-04T12:00:00Z,day,SK637_2019_6_3_12_35,SK,6,3,12,Monday,1,1499,2470.6949152542375,145771,1419.097761622738
365551,LH807,2 h 5 m,1465,2019-06-03T14:25:00Z,2019-06-03T16:30:00Z,2019-06-04T12:00:00Z,day,LH807_2019_6_3_14_25,LH,6,3,14,Monday,4,1797,1727.8983050847457,101946,141.86050638898692
365555,SK673,2 h 10 m,4419,2019-06-03T15:00:00Z,2019-06-03T17:10:00Z,2019-06-04T12:00:00Z,day,SK673_2019_6_3_15_0,SK,6,3,15,Monday,1,1499,2669.862068965517,154852,1431.3621098147003
365552,LH805,2 h 5 m,1465,2019-06-03T16:50:00Z,2019-06-03T18:55:00Z,2019-06-04T12:00:00Z,day,LH805_2019_6_3_16_50,LH,6,3,16,Monday,7,1466,1508.2881355932204,88989,144.85724850008637
365563,LH809,2 h 10 m,5265,2019-06-04T04:05:00Z,2019-06-04T06:15:00Z,2019-06-04T12:00:00Z,day,LH809_2019_6_4_4_5,LH,6,4,4,Tuesday,1,2034,2574.9666666666667,154498,1059.1272865144906
365560,SK635,2 h 15 m,4419,2019-06-04T07:00:00Z,2019-06-04T09:15:00Z,2019-06-04T12:00:00Z,day,SK635_2019_6_4_7_0,SK,6,4,7,Tuesday,1,1329,1694,101640,1142.2123937965184
365556,LH801,2 h 10 m,1465,2019-06-04T08:00:00Z,2019-06-04T10:10:00Z,2019-06-04T12:00:00Z,day,LH801_2019_6_4_8_0,LH,6,4,8,Tuesday,2,1632.5,1657.1333333333334,99428,153.57728321891872
365557,LH803,2 h 5 m,1465,2019-06-04T11:10:00Z,2019-06-04T13:15:00Z,2019-06-04T12:00:00Z,day,LH803_2019_6_4_11_10,LH,6,4,11,Tuesday,8,1466,1520.5245901639344,92752,105.88131823845305
368970,SK637,2 h 15 m,4419,2019-06-04T12:35:00Z,2019-06-04T14:50:00Z,2019-06-05T12:00:00Z,day,SK637_2019_6_4_12_35,SK,6,4,12,Tuesday,1,1499,1558.6610169491526,91961,951.8982235180815
368968,LH807,2 h 5 m,1464,2019-06-04T14:25:00Z,2019-06-04T16:30:00Z,2019-06-05T12:00:00Z,day,LH807_2019_6_4_14_25,LH,6,4,14,Tuesday,10,1465,1412.1694915254238,83318,103.9882540685233
368971,SK673,2 h 10 m,4419,2019-06-04T15:00:00Z,2019-06-04T17:10:00Z,2019-06-05T12:00:00Z,day,SK673_2019_6_4_15_0,SK,6,4,15,Tuesday,1,1499,1543.406779661017,91061,932.581273497051
368969,LH805,2 h 5 m,1464,2019-06-04T16:50:00Z,2019-06-04T18:55:00Z,2019-06-05T12:00:00Z,day,LH805_2019_6_4_16_50,LH,6,4,16,Tuesday,7,2268,2300.084745762712,135705,833.706230575991
368979,LH809,2 h 10 m,5264,2019-06-05T04:05:00Z,2019-06-05T06:15:00Z,2019-06-05T12:00:00Z,day,LH809_2019_6_5_4_5,LH,6,5,4,Wednesday,1,2269,2707.8333333333335,162470,993.5888582351552
368976,SK635,2 h 15 m,4419,2019-06-05T07:00:00Z,2019-06-05T09:15:00Z,2019-06-05T12:00:00Z,day,SK635_2019_6_5_7_0,SK,6,5,7,Wednesday,1,2499,2875,172500,641.0880581519864
368972,LH801,2 h 10 m,1464,2019-06-05T08:00:00Z,2019-06-05T10:10:00Z,2019-06-05T12:00:00Z,day,LH801_2019_6_5_8_0,LH,6,5,8,Wednesday,4,1797,1709.7,102582,163.28713401732924
