flightIdUnique,timeToDepartureDays,price
SK635_2019_7_2_7_0,11.5,2949
SK673_2019_7_2_15_0,12.5,2949
LH801_2019_7_3_8_0,12.5,1990
LH809_2019_7_3_4_5,12.5,2266
SK635_2019_7_3_7_0,12.5,2949
LH807_2019_7_3_14_25,13.5,3038
LH803_2019_7_3_11_15,12.5,3506
LH805_2019_7_3_16_50,13.5,6405
LH801_2019_7_4_8_10,13.5,1990
LH809_2019_7_4_4_5,13.5,2652
LH803_2019_7_4_11_10,13.5,2652
LH807_2019_7_4_14_25,14.5,2652
LH805_2019_7_4_16_50,14.5,2652
SK673_2019_7_4_15_0,14.5,2949
LH809_2019_7_5_4_20,14.5,2266
LH805_2019_7_5_16_50,15.5,2266
LH807_2019_7_5_14_25,15.5,2652
LH801_2019_7_5_8_0,14.5,3038
LH803_2019_7_5_11_10,14.5,3038
SK673_2019_7_5_15_0,15.5,3509
LH809_2019_7_6_4_20,15.5,2266
LH801_2019_7_6_8_5,15.5,2652
LH803_2019_7_6_11_10,15.5,3038
LH807_2019_7_6_14_25,16.5,3506
LH809_2019_7_7_4_20,16.5,2652
SK635_2019_7_7_7_0,16.5,2949
LH801_2019_7_7_8_0,16.5,3038
LH805_2019_7_7_16_50,17.5,3038
LH803_2019_7_7_11_10,16.5,4276
SK673_2019_7_7_15_0,17.5,4419
LH801_2019_7_8_8_10,17.5,2266
SK635_2019_7_8_7_0,17.5,2499
LH803_2019_7_8_11_10,17.5,2652
LH807_2019_7_8_14_25,18.5,2652
SK673_2019_7_8_15_0,18.5,2949
LH809_2019_7_8_4_5,17.5,3038
LH805_2019_7_8_16_50,18.5,4276
SK635_2019_7_9_7_0,18.5,1749
LH809_2019_7_9_4_5,18.5,2266
LH801_2019_7_9_8_0,18.5,2266
LH803_2019_7_9_11_10,18.5,2266
LH805_2019_7_9_16_50,19.5,2266
LH807_2019_7_9_14_25,19.5,2652
SK673_2019_7_9_15_0,19.5,2949
SK635_2019_7_10_7_0,19.5,1749
LH807_2019_7_10_14_25,20.5,1990
LH801_2019_7_10_8_0,19.5,2266
LH803_2019_7_10_11_15,19.5,2266
LH805_2019_7_10_16_50,20.5,2266
LH809_2019_7_10_4_5,19.5,2652
SK673_2019_7_10_15_0,20.5,2949
LH801_2019_7_11_8_10,20.5,1990
LH807_2019_7_11_14_25,21.5,1990
LH805_2019_7_11_16_50,21.5,1990
LH803_2019_7_11_11_10,20.5,2266
LH809_2019_7_11_4_5,20.5,2652
SK673_2019_7_11_15_0,21.5,2949
LH809_2019_7_12_4_20,21.5,2266
LH807_2019_7_12_14_25,22.5,2652
LH805_2019_7_12_16_50,22.5,2652
SK673_2019_7_12_15_0,22.5,2949
LH803_2019_7_12_11_10,21.5,3038
LH801_2019_7_12_8_0,21.5,6405
LH809_2019_7_13_4_20,22.5,1990
LH801_2019_7_13_8_5,22.5,2266
LH803_2019_7_13_11_10,22.5,2266
LH807_2019_7_13_14_25,23.5,2266
LH809_2019_7_14_4_20,23.5,1991
LH801_2019_7_14_8_0,23.5,2266
LH803_2019_7_14_11_10,23.5,2266
SK635_2019_7_14_7_0,23.5,2949
LH805_2019_6_21_16_50,1,1465
LH807_2019_6_21_14_25,1,1991
SK637_2019_6_21_12_35,1,4419
LH801_2019_6_22_8_0,1,1797
LH809_2019_6_22_4_20,1,1991
LH805_2019_6_22_16_50,2,1991
LH803_2019_6_22_11_10,1,2266
LH809_2019_6_23_4_20,2,1797
LH801_2019_6_23_8_0,2,4278
LH805_2019_6_23_16_50,3,4278
SK635_2019_6_23_7_0,2,4419
LH803_2019_6_23_11_10,2,6478
LH801_2019_6_24_8_10,3,4278
LH805_2019_6_24_16_50,4,4278
LH809_2019_6_24_4_5,3,5268
LH803_2019_6_24_11_10,3,6478
SK637_2019_6_25_12_35,5,3733
LH809_2019_6_25_4_5,4,4278
LH807_2019_6_25_14_25,5,4278
LH805_2019_6_25_16_50,5,4278
LH803_2019_6_25_11_10,4,5268
SK635_2019_6_25_7_0,4,6407
LH801_2019_6_25_8_0,4,6407
SK673_2019_6_25_15_0,5,8582
LH801_2019_6_26_8_0,5,1991
LH807_2019_6_26_14_25,6,1991
LH803_2019_6_26_11_15,5,2266
SK637_2019_6_26_12_35,6,3733
SK673_2019_6_26_15_0,6,3733
LH805_2019_6_26_16_50,6,4278
SK635_2019_6_26_7_0,5,4503
LH809_2019_6_26_4_5,5,4757
LH801_2019_6_27_8_10,6,1991
LH809_2019_6_27_4_5,6,2266
LH803_2019_6_27_11_10,6,2266
SK637_2019_6_27_12_35,7,2949
SK635_2019_6_27_7_0,6,3509
LH807_2019_6_27_14_25,7,4278
LH805_2019_6_27_16_50,7,4278
SK673_2019_6_27_15_0,7,4419
LH807_2019_6_28_14_25,8,2266
LH805_2019_6_28_16_50,8,2653
LH809_2019_6_28_4_20,7,3040
LH803_2019_6_28_11_10,7,3040
SK637_2019_6_28_12_35,8,3509
SK673_2019_6_28_15_0,8,3509
LH801_2019_6_28_8_0,7,4278
LH803_2019_6_29_11_10,8,3040
LH805_2019_6_29_16_50,9,3040
LH801_2019_6_29_8_0,8,3508
LH809_2019_6_29_4_20,8,4278
LH809_2019_6_30_4_20,9,3508
SK635_2019_6_30_7_0,9,3509
LH801_2019_6_30_8_0,9,4278
LH805_2019_6_30_16_50,10,4278
SK673_2019_6_30_15_0,10,4419
LH803_2019_6_30_11_10,9,4757
SK635_2019_7_1_7_0,10,2949
LH801_2019_7_1_8_10,10,3040
LH809_2019_7_1_4_5,10,4278
LH803_2019_7_1_11_10,10,4278
LH805_2019_7_1_16_50,11,4757
LH807_2019_7_2_14_25,12,2266
LH809_2019_7_2_4_5,11,2266
LH803_2019_7_2_11_10,11,2266
SK635_2019_7_2_7_0,11,2949
SK673_2019_7_2_15_0,12,2949
LH805_2019_7_2_16_50,12,3040
LH801_2019_7_3_8_0,12,1991
LH809_2019_7_3_4_5,12,2266
LH807_2019_7_3_14_25,13,2266
SK635_2019_7_3_7_0,12,2949
LH803_2019_7_3_11_15,12,3508
LH805_2019_7_3_16_50,13,6407
LH801_2019_7_4_8_10,13,1991
LH809_2019_7_4_4_5,13,2653
LH803_2019_7_4_11_10,13,2653
LH807_2019_7_4_14_25,14,2653
LH805_2019_7_4_16_50,14,2653
SK673_2019_7_4_15_0,14,2949
LH809_2019_7_5_4_20,14,2266
LH807_2019_7_5_14_25,15,2653
LH805_2019_7_5_16_50,15,2653
LH801_2019_7_5_8_0,14,3040
LH803_2019_7_5_11_10,14,3040
SK673_2019_7_5_15_0,15,3509
LH809_2019_7_6_4_20,15,2266
LH801_2019_7_6_8_5,15,3040
LH803_2019_7_6_11_10,15,3040
LH807_2019_7_6_14_25,16,4278
LH809_2019_7_7_4_20,16,2653
SK635_2019_7_7_7_0,16,2949
LH801_2019_7_7_8_0,16,3040
LH805_2019_7_7_16_50,17,3508
LH803_2019_7_7_11_10,16,4278
SK673_2019_7_7_15_0,17,4419
LH801_2019_7_8_8_10,17,2266
SK635_2019_7_8_7_0,17,2499
LH803_2019_7_8_11_10,17,2653
LH807_2019_7_8_14_25,18,2653
SK673_2019_7_8_15_0,18,2949
LH809_2019_7_8_4_5,17,3040
LH805_2019_7_8_16_50,18,4278
SK635_2019_7_9_7_0,18,1749
LH805_2019_7_9_16_50,19,1991
LH809_2019_7_9_4_5,18,2266
LH801_2019_7_9_8_0,18,2266
LH803_2019_7_9_11_10,18,2266
LH807_2019_7_9_14_25,19,2653
SK673_2019_7_9_15_0,19,2949
SK635_2019_7_10_7_0,19,1749
LH801_2019_7_10_8_0,19,1991
LH807_2019_7_10_14_25,20,1991
LH809_2019_7_10_4_5,19,2266
LH803_2019_7_10_11_15,19,2266
LH805_2019_7_10_16_50,20,2266
SK673_2019_7_10_15_0,20,2949
LH801_2019_7_11_8_10,20,1991
LH807_2019_7_11_14_25,21,1991
LH805_2019_7_11_16_50,21,1991
LH803_2019_7_11_11_10,20,2266
LH809_2019_7_11_4_5,20,2653
SK673_2019_7_11_15_0,21,2949
LH809_2019_7_12_4_20,21,2266
LH807_2019_7_12_14_25,22,2653
LH805_2019_7_12_16_50,22,2653
SK673_2019_7_12_15_0,22,2949
LH803_2019_7_12_11_10,21,3040
LH801_2019_7_12_8_0,21,6407
LH809_2019_7_13_4_20,22,1991
LH801_2019_7_13_8_5,22,2266
LH803_2019_7_13_11_10,22,2266
LH807_2019_7_13_14_25,23,2266
LH809_2019_7_14_4_20,23,1991
LH801_2019_7_14_8_0,23,2266
LH803_2019_7_14_11_10,23,2266
SK635_2019_7_14_7_0,23,2949
LH805_2019_6_22_16_50,1.5,1631
LH809_2019_6_23_4_20,1.5,1797
LH801_2019_6_23_8_0,1.5,1797
LH805_2019_6_23_16_50,2.5,3508
SK635_2019_6_23_7_0,1.5,4419
LH803_2019_6_23_11_10,1.5,5268
LH805_2019_6_24_16_50,3.5,4278
LH809_2019_6_24_4_5,2.5,4278
LH801_2019_6_24_8_10,2.5,4278
LH803_2019_6_24_11_10,2.5,6478
SK637_2019_6_25_12_35,4.5,3509
LH809_2019_6_25_4_5,3.5,4278
LH805_2019_6_25_16_50,4.5,4278
SK635_2019_6_25_7_0,3.5,4419
SK673_2019_6_25_15_0,4.5,4419
LH803_2019_6_25_11_10,3.5,4757
LH807_2019_6_25_14_25,4.5,4757
LH801_2019_6_25_8_0,3.5,6478
LH801_2019_6_26_8_0,4.5,1991
LH803_2019_6_26_11_15,4.5,1991
LH807_2019_6_26_14_25,5.5,1991
LH809_2019_6_26_4_5,4.5,2266
SK637_2019_6_26_12_35,5.5,3509
SK673_2019_6_26_15_0,5.5,3509
LH805_2019_6_26_16_50,5.5,4278
SK635_2019_6_26_7_0,4.5,4419
LH809_2019_6_27_4_5,5.5,1991
LH801_2019_6_27_8_10,5.5,1991
LH803_2019_6_27_11_10,5.5,1991
SK637_2019_6_27_12_35,6.5,2949
SK635_2019_6_27_7_0,5.5,3509
LH807_2019_6_27_14_25,6.5,4278
LH805_2019_6_27_16_50,6.5,4278
SK673_2019_6_27_15_0,6.5,4419
LH809_2019_6_28_4_20,6.5,1991
LH807_2019_6_28_14_25,7.5,2266
LH805_2019_6_28_16_50,7.5,2653
LH803_2019_6_28_11_10,6.5,3040
SK637_2019_6_28_12_35,7.5,3509
SK673_2019_6_28_15_0,7.5,3509
LH801_2019_6_28_8_0,6.5,4278
LH801_2019_6_29_8_0,7.5,2265
LH805_2019_6_29_16_50,8.5,2652
LH803_2019_6_29_11_10,7.5,3038
LH809_2019_6_29_4_20,7.5,4276
LH809_2019_6_30_4_20,8.5,3506
SK635_2019_6_30_7_0,8.5,3509
LH801_2019_6_30_8_0,8.5,4276
SK673_2019_6_30_15_0,9.5,4419
LH803_2019_6_30_11_10,8.5,4755
LH805_2019_6_30_16_50,9.5,4755
SK635_2019_7_1_7_0,9.5,2949
LH801_2019_7_1_8_10,9.5,3506
LH809_2019_7_1_4_5,9.5,4276
LH803_2019_7_1_11_10,9.5,4276
LH805_2019_7_1_16_50,10.5,4755
LH803_2019_7_2_11_10,10.5,1990
LH809_2019_7_2_4_5,10.5,2265
LH807_2019_7_2_14_25,11.5,2265
LH805_2019_7_2_16_50,11.5,2265
SK635_2019_7_2_7_0,10.5,2949
SK673_2019_7_2_15_0,11.5,2949
LH801_2019_7_3_8_0,11.5,2266
LH807_2019_7_3_14_25,12.5,2266
SK635_2019_7_3_7_0,11.5,2949
LH809_2019_7_3_4_5,11.5,3486
LH803_2019_7_3_11_15,11.5,3508
LH805_2019_7_3_16_50,12.5,6407
LH801_2019_7_4_8_10,12.5,1991
LH809_2019_7_4_4_5,12.5,2653
LH803_2019_7_4_11_10,12.5,2653
LH807_2019_7_4_14_25,13.5,2653
SK673_2019_7_4_15_0,13.5,2949
LH805_2019_7_4_16_50,13.5,3040
LH809_2019_7_5_4_20,13.5,1991
LH801_2019_7_5_8_0,13.5,2653
LH807_2019_7_5_14_25,14.5,2653
LH805_2019_7_5_16_50,14.5,2653
LH803_2019_7_5_11_10,13.5,3508
SK673_2019_7_5_15_0,14.5,3509
LH809_2019_7_6_4_20,14.5,2266
LH801_2019_7_6_8_5,14.5,2653
LH803_2019_7_6_11_10,14.5,2653
LH807_2019_7_6_14_25,15.5,3508
LH809_2019_7_7_4_20,15.5,2653
SK635_2019_7_7_7_0,15.5,2949
LH801_2019_7_7_8_0,15.5,3040
LH805_2019_7_7_16_50,16.5,3040
LH803_2019_7_7_11_10,15.5,3508
SK673_2019_7_7_15_0,16.5,4419
LH801_2019_7_8_8_10,16.5,2266
SK635_2019_7_8_7_0,16.5,2499
LH807_2019_7_8_14_25,17.5,2653
SK673_2019_7_8_15_0,17.5,2949
LH809_2019_7_8_4_5,16.5,3040
LH803_2019_7_8_11_10,16.5,3040
LH805_2019_7_8_16_50,17.5,4278
SK635_2019_7_9_7_0,17.5,1749
LH809_2019_7_9_4_5,17.5,2266
LH801_2019_7_9_8_0,17.5,2266
LH803_2019_7_9_11_10,17.5,2266
LH805_2019_7_9_16_50,18.5,2266
LH807_2019_7_9_14_25,18.5,2653
SK673_2019_7_9_15_0,18.5,2949
SK635_2019_7_10_7_0,18.5,1749
LH801_2019_7_10_8_0,18.5,1991
LH807_2019_7_10_14_25,19.5,1991
LH803_2019_7_10_11_15,18.5,2266
LH805_2019_7_10_16_50,19.5,2266
SK673_2019_7_10_15_0,19.5,2949
LH809_2019_7_10_4_5,18.5,3040
LH805_2019_7_11_16_50,20.5,1990
LH801_2019_7_11_8_10,19.5,1990
LH803_2019_7_11_11_10,19.5,1990
LH807_2019_7_11_14_25,20.5,1990
LH809_2019_7_11_4_5,19.5,2652
SK673_2019_7_11_15_0,20.5,2949
LH809_2019_7_12_4_20,20.5,1990
LH807_2019_7_12_14_25,21.5,2265
LH805_2019_7_12_16_50,21.5,2265
SK673_2019_7_12_15_0,21.5,2949
LH803_2019_7_12_11_10,20.5,3038
LH801_2019_7_12_8_0,20.5,6405
LH809_2019_7_13_4_20,21.5,1990
LH801_2019_7_13_8_5,21.5,1990
LH803_2019_7_13_11_10,21.5,2265
LH807_2019_7_13_14_25,22.5,3506
LH809_2019_7_14_4_20,22.5,1990
LH801_2019_7_14_8_0,22.5,2265
LH803_2019_7_14_11_10,22.5,2265
SK635_2019_7_14_7_0,22.5,2949
LH805_2019_6_22_16_50,1,2265
LH809_2019_6_23_4_20,1,1796
LH801_2019_6_23_8_0,1,2265
LH805_2019_6_23_16_50,2,3506
SK635_2019_6_23_7_0,1,4419
LH803_2019_6_23_11_10,1,5266
LH801_2019_6_24_8_10,2,4276
LH809_2019_6_24_4_5,2,4755
LH805_2019_6_24_16_50,3,4755
LH803_2019_6_24_11_10,2,6476
SK637_2019_6_25_12_35,4,3509
LH805_2019_6_25_16_50,4,4276
SK673_2019_6_25_15_0,4,4419
SK635_2019_6_25_7_0,3,4419
LH809_2019_6_25_4_5,3,4755
LH803_2019_6_25_11_10,3,4755
LH807_2019_6_25_14_25,4,4755
LH801_2019_6_25_8_0,3,6476
LH803_2019_6_26_11_15,4,1990
LH807_2019_6_26_14_25,5,1990
LH809_2019_6_26_4_5,4,2265
LH801_2019_6_26_8_0,4,2265
SK637_2019_6_26_12_35,5,3509
SK673_2019_6_26_15_0,5,3509
LH805_2019_6_26_16_50,5,4276
SK635_2019_6_26_7_0,4,4419
LH809_2019_6_27_4_5,5,1990
LH801_2019_6_27_8_10,5,2265
LH803_2019_6_27_11_10,5,2265
SK637_2019_6_27_12_35,6,2949
SK635_2019_6_27_7_0,5,3509
LH807_2019_6_27_14_25,6,4276
LH805_2019_6_27_16_50,6,4276
SK673_2019_6_27_15_0,6,4419
LH809_2019_6_28_4_20,6,1990
LH807_2019_6_28_14_25,7,2265
LH805_2019_6_28_16_50,7,2652
LH803_2019_6_28_11_10,6,3038
LH801_2019_6_28_8_0,6,3506
SK637_2019_6_28_12_35,7,3509
SK673_2019_6_28_15_0,7,3509
LH801_2019_6_29_8_0,7,2265
LH805_2019_6_29_16_50,8,2652
LH803_2019_6_29_11_10,7,3038
LH809_2019_6_29_4_20,7,4276
LH809_2019_6_30_4_20,8,3038
SK635_2019_6_30_7_0,8,3509
LH801_2019_6_30_8_0,8,4276
LH805_2019_6_30_16_50,9,4276
SK673_2019_6_30_15_0,9,4419
LH803_2019_6_30_11_10,8,4755
SK635_2019_7_1_7_0,9,2949
LH801_2019_7_1_8_10,9,3038
LH809_2019_7_1_4_5,9,4276
LH803_2019_7_1_11_10,9,4276
LH805_2019_7_1_16_50,10,4755
LH807_2019_7_2_14_25,11,2265
LH809_2019_7_2_4_5,10,2265
LH803_2019_7_2_11_10,10,2265
SK635_2019_7_2_7_0,10,2949
SK673_2019_7_2_15_0,11,2949
LH805_2019_7_2_16_50,11,3038
LH801_2019_7_3_8_0,11,1990
LH807_2019_7_3_14_25,12,2265
SK635_2019_7_3_7_0,11,2949
LH809_2019_7_3_4_5,11,3484
LH803_2019_7_3_11_15,11,4276
LH805_2019_7_3_16_50,12,6405
LH801_2019_7_4_8_10,12,1990
LH809_2019_7_4_4_5,12,2652
LH807_2019_7_4_14_25,13,2652
SK673_2019_7_4_15_0,13,2949
LH803_2019_7_4_11_10,12,3038
LH805_2019_7_4_16_50,13,3038
LH809_2019_7_5_4_20,13,2265
LH807_2019_7_5_14_25,14,2652
LH805_2019_7_5_16_50,14,2652
LH801_2019_7_5_8_0,13,3038
LH803_2019_7_5_11_10,13,3506
SK673_2019_7_5_15_0,14,3509
LH809_2019_7_6_4_20,14,2265
LH801_2019_7_6_8_5,14,2652
LH803_2019_7_6_11_10,14,3038
LH807_2019_7_6_14_25,15,3506
LH809_2019_7_7_4_20,15,2652
SK635_2019_7_7_7_0,15,2949
LH805_2019_7_7_16_50,16,3038
LH801_2019_7_7_8_0,15,3506
LH803_2019_7_7_11_10,15,4276
SK673_2019_7_7_15_0,16,4419
LH801_2019_7_8_8_10,16,2265
SK635_2019_7_8_7_0,16,2499
LH809_2019_7_8_4_5,16,2652
LH803_2019_7_8_11_10,16,2652
LH807_2019_7_8_14_25,17,2652
SK673_2019_7_8_15_0,17,2949
LH805_2019_7_8_16_50,17,4276
SK635_2019_7_9_7_0,17,1749
LH805_2019_7_9_16_50,18,1990
LH809_2019_7_9_4_5,17,2265
LH801_2019_7_9_8_0,17,2265
LH807_2019_7_9_14_25,18,2265
LH803_2019_7_9_11_10,17,2652
SK673_2019_7_9_15_0,18,2949
SK635_2019_7_10_7_0,18,1749
LH801_2019_7_10_8_0,18,1990
LH807_2019_7_10_14_25,19,1990
LH803_2019_7_10_11_15,18,2265
LH805_2019_7_10_16_50,19,2265
SK673_2019_7_10_15_0,19,2949
LH809_2019_7_10_4_5,18,3038
LH801_2019_7_11_8_10,19,1990
LH807_2019_7_11_14_25,20,1990
LH805_2019_7_11_16_50,20,1990
LH803_2019_7_11_11_10,19,2265
LH809_2019_7_11_4_5,19,2652
SK673_2019_7_11_15_0,20,2949
LH809_2019_7_12_4_20,20,1990
LH807_2019_7_12_14_25,21,2265
LH805_2019_7_12_16_50,21,2265
SK673_2019_7_12_15_0,21,2949
LH803_2019_7_12_11_10,20,3038
LH801_2019_7_12_8_0,20,6405
LH809_2019_7_13_4_20,21,1990
LH801_2019_7_13_8_5,21,1990
LH803_2019_7_13_11_10,21,2265
LH807_2019_7_13_14_25,22,3506
LH809_2019_7_14_4_20,22,1990
LH801_2019_7_14_8_0,22,2265
LH803_2019_7_14_11_10,22,2265
SK635_2019_7_14_7_0,22,2949
SK637_2019_6_23_12_35,1.5,4419
LH805_2019_6_23_16_50,1.5,6476
LH801_2019_6_24_8_10,1.5,4276
LH809_2019_6_24_4_5,1.5,4755
LH805_2019_6_24_16_50,2.5,4755
LH803_2019_6_24_11_10,1.5,6476
SK637_2019_6_25_12_35,3.5,3509
LH807_2019_6_25_14_25,3.5,4276
LH805_2019_6_25_16_50,3.5,4276
SK635_2019_6_25_7_0,2.5,4419
SK673_2019_6_25_15_0,3.5,4419
LH809_2019_6_25_4_5,2.5,4755
LH803_2019_6_25_11_10,2.5,4755
LH801_2019_6_25_8_0,2.5,6476
LH803_2019_6_26_11_15,3.5,1990
LH807_2019_6_26_14_25,4.5,1990
LH809_2019_6_26_4_5,3.5,2265
LH801_2019_6_26_8_0,3.5,2265
SK637_2019_6_26_12_35,4.5,3509
SK673_2019_6_26_15_0,4.5,3509
LH805_2019_6_26_16_50,4.5,4276
SK635_2019_6_26_7_0,3.5,4419
LH809_2019_6_27_4_5,4.5,1990
LH801_2019_6_27_8_10,4.5,2265
LH803_2019_6_27_11_10,4.5,2265
SK637_2019_6_27_12_35,5.5,2949
SK635_2019_6_27_7_0,4.5,3509
LH807_2019_6_27_14_25,5.5,4276
LH805_2019_6_27_16_50,5.5,4276
SK673_2019_6_27_15_0,5.5,4419
LH809_2019_6_28_4_20,5.5,2265
LH807_2019_6_28_14_25,6.5,2652
LH805_2019_6_28_16_50,6.5,2652
LH803_2019_6_28_11_10,5.5,3038
LH801_2019_6_28_8_0,5.5,3506
SK637_2019_6_28_12_35,6.5,3509
SK673_2019_6_28_15_0,6.5,3509
LH801_2019_6_29_8_0,6.5,2265
LH805_2019_6_29_16_50,7.5,2652
LH803_2019_6_29_11_10,6.5,3038
LH809_2019_6_29_4_20,6.5,4276
LH809_2019_6_30_4_20,7.5,3038
SK635_2019_6_30_7_0,7.5,3509
LH801_2019_6_30_8_0,7.5,4276
LH805_2019_6_30_16_50,8.5,4276
SK673_2019_6_30_15_0,8.5,4419
LH803_2019_6_30_11_10,7.5,4755
SK635_2019_7_1_7_0,8.5,2949
LH801_2019_7_1_8_10,8.5,3038
LH809_2019_7_1_4_5,8.5,4276
LH803_2019_7_1_11_10,8.5,4276
LH805_2019_7_1_16_50,9.5,4755
LH803_2019_7_2_11_10,9.5,1990
LH809_2019_7_2_4_5,9.5,2265
LH807_2019_7_2_14_25,10.5,2265
LH805_2019_7_2_16_50,10.5,2265
SK635_2019_7_2_7_0,9.5,2949
SK673_2019_7_2_15_0,10.5,2949
LH801_2019_7_3_8_0,10.5,1990
LH807_2019_7_3_14_25,11.5,2265
SK635_2019_7_3_7_0,10.5,2949
LH809_2019_7_3_4_5,10.5,3484
LH803_2019_7_3_11_15,10.5,4276
LH805_2019_7_3_16_50,11.5,6405
LH801_2019_7_4_8_10,11.5,1990
LH807_2019_7_4_14_25,12.5,2652
SK673_2019_7_4_15_0,12.5,2949
LH809_2019_7_4_4_5,11.5,3038
LH803_2019_7_4_11_10,11.5,3038
LH805_2019_7_4_16_50,12.5,3038
LH809_2019_7_5_4_20,12.5,2265
LH807_2019_7_5_14_25,13.5,2652
LH805_2019_7_5_16_50,13.5,2652
LH801_2019_7_5_8_0,12.5,3038
LH803_2019_7_5_11_10,12.5,3506
SK673_2019_7_5_15_0,13.5,3509
LH809_2019_7_6_4_20,13.5,2652
LH801_2019_7_6_8_5,13.5,2652
LH803_2019_7_6_11_10,13.5,3038
LH807_2019_7_6_14_25,14.5,3506
LH809_2019_7_7_4_20,14.5,2652
SK635_2019_7_7_7_0,14.5,2949
LH805_2019_7_7_16_50,15.5,3038
LH801_2019_7_7_8_0,14.5,3506
LH803_2019_7_7_11_10,14.5,4276
SK673_2019_7_7_15_0,15.5,4419
LH801_2019_7_8_8_10,15.5,2265
SK635_2019_7_8_7_0,15.5,2499
LH807_2019_7_8_14_25,16.5,2652
SK673_2019_7_8_15_0,16.5,2949
LH809_2019_7_8_4_5,15.5,3038
LH803_2019_7_8_11_10,15.5,3038
LH805_2019_7_8_16_50,16.5,4276
SK635_2019_7_9_7_0,16.5,1749
LH805_2019_7_9_16_50,17.5,1990
LH809_2019_7_9_4_5,16.5,2265
LH801_2019_7_9_8_0,16.5,2265
LH807_2019_7_9_14_25,17.5,2265
LH803_2019_7_9_11_10,16.5,2652
SK673_2019_7_9_15_0,17.5,2949
SK635_2019_7_10_7_0,17.5,1749
LH807_2019_7_10_14_25,18.5,1990
LH801_2019_7_10_8_0,17.5,2265
LH803_2019_7_10_11_15,17.5,2265
LH805_2019_7_10_16_50,18.5,2265
SK673_2019_7_10_15_0,18.5,2949
LH809_2019_7_10_4_5,17.5,3038
LH801_2019_7_11_8_10,18.5,1990
LH807_2019_7_11_14_25,19.5,1990
LH805_2019_7_11_16_50,19.5,1990
LH803_2019_7_11_11_10,18.5,2265
LH809_2019_7_11_4_5,18.5,2652
SK673_2019_7_11_15_0,19.5,2949
LH809_2019_7_12_4_20,19.5,1990
LH807_2019_7_12_14_25,20.5,2265
LH805_2019_7_12_16_50,20.5,2265
SK673_2019_7_12_15_0,20.5,2949
LH803_2019_7_12_11_10,19.5,3038
LH801_2019_7_12_8_0,19.5,6405
LH809_2019_7_13_4_20,20.5,1990
LH801_2019_7_13_8_5,20.5,2265
LH803_2019_7_13_11_10,20.5,2265
LH807_2019_7_13_14_25,21.5,2652
LH809_2019_7_14_4_20,21.5,1990
LH801_2019_7_14_8_0,21.5,2265
LH803_2019_7_14_11_10,21.5,2265
SK635_2019_7_14_7_0,21.5,2949
SK637_2019_6_23_12_35,1,4419
LH805_2019_6_23_16_50,1,5266
LH809_2019_6_24_4_5,1,1990
LH805_2019_6_24_16_50,2,3506
LH801_2019_6_24_8_10,1,4276
LH803_2019_6_24_11_10,1,6476
LH809_2019_6_25_4_5,2,1990
LH807_2019_6_25_14_25,3,2265
SK637_2019_6_25_12_35,3,3509
LH805_2019_6_25_16_50,3,3506
LH803_2019_6_25_11_10,2,4276
SK635_2019_6_25_7_0,2,4419
SK673_2019_6_25_15_0,3,4419
LH801_2019_6_25_8_0,2,6476
LH803_2019_6_26_11_15,3,1630
LH807_2019_6_26_14_25,4,1630
LH801_2019_6_26_8_0,3,1990
LH805_2019_6_26_16_50,4,1990
LH809_2019_6_26_4_5,3,2265
SK637_2019_6_26_12_35,4,3509
SK673_2019_6_26_15_0,4,3509
SK635_2019_6_26_7_0,3,4419
LH809_2019_6_27_4_5,4,1990
LH801_2019_6_27_8_10,4,1990
LH803_2019_6_27_11_10,4,1990
SK637_2019_6_27_12_35,5,2949
SK635_2019_6_27_7_0,4,3509
LH807_2019_6_27_14_25,5,4276
LH805_2019_6_27_16_50,5,4276
SK673_2019_6_27_15_0,5,4419
LH809_2019_6_28_4_20,5,2265
LH807_2019_6_28_14_25,6,2265
LH805_2019_6_28_16_50,6,2265
LH801_2019_6_28_8_0,5,3038
LH803_2019_6_28_11_10,5,3038
SK637_2019_6_28_12_35,6,3509
SK673_2019_6_28_15_0,6,3509
LH801_2019_6_29_8_0,6,2265
LH805_2019_6_29_16_50,7,2265
LH803_2019_6_29_11_10,6,3038
LH809_2019_6_29_4_20,6,4276
LH809_2019_6_30_4_20,7,2265
LH801_2019_6_30_8_0,7,3038
LH803_2019_6_30_11_10,7,3038
SK635_2019_6_30_7_0,7,3509
LH805_2019_6_30_16_50,8,4276
SK673_2019_6_30_15_0,8,4419
SK635_2019_7_1_7_0,8,2949
LH801_2019_7_1_8_10,8,3038
LH809_2019_7_1_4_5,8,3506
LH803_2019_7_1_11_10,8,4276
LH805_2019_7_1_16_50,9,4276
LH809_2019_7_2_4_5,9,2265
LH803_2019_7_2_11_10,9,2265
LH807_2019_7_2_14_25,10,2265
LH805_2019_7_2_16_50,10,2265
SK635_2019_7_2_7_0,9,2949
SK673_2019_7_2_15_0,10,2949
LH807_2019_7_3_14_25,11,1990
LH801_2019_7_3_8_0,10,1990
LH809_2019_7_3_4_5,10,2265
SK635_2019_7_3_7_0,10,2949
LH803_2019_7_3_11_15,10,3506
LH805_2019_7_3_16_50,11,6405
LH801_2019_7_4_8_10,11,1990
LH803_2019_7_4_11_10,11,2265
LH809_2019_7_4_4_5,11,2652
LH807_2019_7_4_14_25,12,2652
SK673_2019_7_4_15_0,12,2949
